date,away,home,pred_winner,fav_win_prob,total_pick_long,total_pick_short,total_val,total_confidence,under_conf,under_100_ret,under_pct_ret,over_conf,over_100_ret,over_pct_ret,runline_pick_long,runline_pick_short,runline_val,runline_confidence,away_rl_conf,away_rl_100_ret,away_rl_pct_ret,home_rl_conf,home_rl_100_ret,home_rl_pct_ret,ml_pick_long,ml_pick_short,ml_val,moneyline_confidence,away_ml_conf,away_ml_100,away_ml_pct_ret,home_ml_conf,home_ml_100_ret,home_ml_pct_ret,game,pred_away_runs,pred_away_hits,pred_away_errors,pred_away_at_bats,pred_away_homeruns,pred_away_walks,pred_away_strikeouts,pred_home_runs,pred_home_hits,pred_home_errors,pred_home_at_bats,pred_home_homeruns,pred_home_walks,pred_home_strikeouts
2018-04-21,PIT,PHI,PHI,59.5%,Over 7.5 (-125),Over,7.5,2,38.02%,$77.90,-22.10%,61.98%,$111.60,11.60%,No Pick,No Pick,,No Pick,58.18%,$98.90,-1.10%,41.82%,$93.30,-6.70%,PIT +162,Away,,1,40.50%,$106.10,6.10%,59.50%,$94.10,-5.90%,1,4.13,8.65,0.71,34.77,0.85,2.95,8.01,4.88,9.05,0.65,33.5,0.9,3.4,6.06
2018-04-21,MIN,TB,TB,54.6%,Over 7.5 (-116),Over,7.5,1,42.26%,$82.90,-17.10%,57.74%,$107.50,7.50%,No Pick,No Pick,,No Pick,63.18%,$99.30,-0.70%,36.82%,$93.90,-6.10%,No Pick,No Pick,,No Pick,45.42%,$98.10,-1.90%,54.58%,$97.90,-2.10%,1,4.15,8.4,0.6,34.45,1.04,3.4,7.76,4.36,8.62,0.61,33.14,1.07,3.24,6.22
2018-04-21,MIA,MIL,MIL,60.9%,Under 9.0 (-103),Under,9.0,1,45.28%,$100.20,0.20%,43.81%,$91.20,-8.80%,MIA +1.5 (-126),Away,1.5,1,56.70%,$101.70,1.70%,43.30%,$89.20,-10.80%,MIA +178,Away,,1,39.08%,$108.60,8.60%,60.92%,$93.00,-7.00%,1,4.1,8.85,0.65,34.92,0.86,2.91,7.0,5.0,9.16,0.61,33.36,1.04,3.57,6.06
2018-04-21,HOU,CHW,HOU,58.9%,Over 9.0 (-115),Over,9.0,1,39.08%,$85.50,-14.50%,50.15%,$105.10,5.10%,CHW +1.5 (+115),Home,1.5,2,47.04%,$81.90,-18.10%,52.96%,$113.90,13.90%,CHW +192,Home,,2,58.85%,$87.30,-12.70%,41.15%,$120.20,20.20%,1,5.53,9.66,0.68,35.62,1.36,3.64,6.77,4.29,8.44,0.59,33.34,0.87,2.9,7.34
2018-04-21,NYM,ATL,NYM,51.3%,No Pick,No Pick,,No Pick,50.49%,$98.60,-1.40%,49.51%,$92.60,-7.40%,ATL +1.5 (-118),Home,1.5,2,39.16%,$77.60,-22.40%,60.84%,$112.40,12.40%,ATL +148,Home,,2,51.28%,$83.70,-16.30%,48.72%,$120.80,20.80%,1,4.47,9.42,0.69,35.32,1.09,3.6,7.38,4.04,8.56,0.65,33.28,0.87,3.11,7.8
2018-04-21,SEA,TEX,SEA,56.6%,Over 9.0 (+110),Over,9.0,3,36.92%,$73.10,-26.90%,52.43%,$123.20,23.20%,TEX +1.5 (-107),Home,1.5,1,44.66%,$84.20,-15.80%,55.34%,$107.10,7.10%,TEX +158,Home,,1,56.59%,$90.30,-9.70%,43.41%,$112.00,12.00%,1,5.54,9.58,0.59,35.6,1.22,3.04,6.22,4.54,8.27,0.63,33.25,0.92,2.84,7.32
2018-04-21,SD,ARI,ARI,63.7%,No Pick,No Pick,,No Pick,47.02%,$95.80,-4.20%,44.72%,$95.20,-4.80%,ARI -1.5 (+118),Home,-1.5,1,53.83%,$92.80,-7.20%,46.17%,$100.70,0.70%,ARI -165,Home,,1,36.35%,$92.70,-7.30%,63.65%,$102.20,2.20%,1,3.38,8.05,0.68,34.28,0.72,2.74,8.26,4.59,8.99,0.66,33.17,1.01,3.31,6.27
2018-04-21,CHC,COL,CHC,57.4%,Over 9.5 (+105),Over,9.5,3,36.23%,$65.20,-34.80%,63.77%,$130.70,30.70%,No Pick,No Pick,,No Pick,45.50%,$99.20,-0.80%,54.50%,$94.00,-6.00%,CHC -128,Away,,1,57.39%,$102.20,2.20%,42.61%,$92.90,-7.10%,1,6.24,9.34,0.59,35.21,1.2,3.3,7.2,5.16,8.04,0.62,32.88,0.9,3.07,7.42
2018-04-21,BOS,OAK,BOS,50.9%,Over 7.5 (-103),Over,7.5,2,42.76%,$79.30,-20.70%,57.24%,$112.80,12.80%,OAK +1.5 (-110),Home,1.5,2,38.72%,$73.90,-26.10%,61.28%,$117.00,17.00%,OAK +155,Home,,2,50.85%,$81.70,-18.30%,49.15%,$125.30,25.30%,1,4.42,9.28,0.52,35.34,1.12,3.24,7.01,4.04,8.4,0.6,33.54,1.09,2.78,8.48
2018-04-21,SF,LAA,LAA,65.8%,Under 9.5 (-123),Under,9.5,2,64.07%,$116.20,16.20%,35.93%,$72.90,-27.10%,SF +1.5 (-105),Away,1.5,1,51.58%,$100.70,0.70%,48.42%,$90.50,-9.50%,SF +193,Away,,1,34.22%,$100.30,0.30%,65.78%,$97.40,-2.60%,1,3.35,8.02,0.64,34.17,0.76,2.66,8.02,4.82,8.92,0.64,32.9,1.2,3.67,6.1
2018-04-21,WSH,LAD,WSH,50.3%,No Pick,No Pick,,No Pick,50.00%,$92.40,-7.60%,50.00%,$99.00,-1.00%,LAD +1.5 (-160),Home,1.5,1,38.15%,$91.60,-8.40%,61.85%,$100.50,0.50%,No Pick,No Pick,,No Pick,50.28%,$95.60,-4.40%,49.72%,$99.90,-0.10%,1,3.97,8.75,0.57,34.7,1.05,3.14,7.7,3.66,7.99,0.67,32.78,0.96,3.01,8.05
2018-04-22,CLE,BAL,CLE,62.4%,Over 7.5 (-125),Over,7.5,2,37.19%,$76.20,-23.80%,62.81%,$113.10,13.10%,BAL +1.5 (+137),Home,1.5,2,50.78%,$83.10,-16.90%,49.22%,$116.60,16.60%,BAL +232,Home,,2,62.37%,$86.90,-13.10%,37.63%,$124.90,24.90%,1,5.37,9.92,0.63,35.81,1.25,3.72,6.59,3.74,8.31,0.7,33.63,0.86,2.5,8.51
2018-04-22,TOR,NYY,NYY,66.8%,Over 8.5 (-108),Over,8.5,1,43.54%,$82.40,-17.60%,56.46%,$108.70,8.70%,TOR +1.5 (+105),Away,1.5,1,50.50%,$103.50,3.50%,49.50%,$89.10,-10.90%,TOR +218,Away,,1,33.21%,$105.60,5.60%,66.79%,$95.00,-5.00%,1,3.86,7.8,0.68,34.35,0.89,2.51,9.16,5.44,9.14,0.62,33.49,1.22,3.62,6.9
2018-04-22,KC,DET,DET,53.3%,Over 9.0 (-118),Over,9.0,1,40.36%,$89.60,-10.40%,48.80%,$101.10,1.10%,KC +1.5 (-125),Away,1.5,2,64.43%,$116.00,16.00%,35.57%,$72.90,-27.10%,KC +155,Away,,2,46.70%,$119.10,19.10%,53.30%,$85.60,-14.40%,1,4.8,9.4,0.62,35.15,1.03,3.45,7.12,4.87,9.36,0.62,33.77,1.16,3.5,6.05
2018-04-22,MIN,TB,TB,54.7%,No Pick,No Pick,,No Pick,46.98%,$95.40,-4.60%,53.02%,$96.10,-3.90%,No Pick,No Pick,,No Pick,63.02%,$98.40,-1.60%,36.98%,$95.40,-4.60%,No Pick,No Pick,,No Pick,45.26%,$96.40,-3.60%,54.74%,$99.20,-0.80%,1,4.34,8.84,0.54,34.97,1.15,3.14,6.98,4.56,9.04,0.61,33.74,1.31,2.96,5.89
2018-04-22,PIT,PHI,PHI,54.0%,Over 8.0 (-118),Over,8.0,1,40.40%,$87.10,-12.90%,51.44%,$103.50,3.50%,PIT +1.5 (-153),Away,1.5,1,63.80%,$105.50,5.50%,36.20%,$84.40,-15.60%,PIT +151,Away,,2,46.05%,$115.60,15.60%,53.95%,$87.50,-12.50%,1,4.3,8.66,0.64,34.68,0.99,3.08,7.88,4.43,8.86,0.65,33.39,0.83,3.31,6.4
2018-04-22,HOU,CHW,HOU,61.1%,Over 8.0 (-112),Over,8.0,3,34.69%,$72.50,-27.50%,57.48%,$118.00,18.00%,CHW +1.5 (+107),Home,1.5,1,49.40%,$88.30,-11.70%,50.60%,$104.70,4.70%,CHW +181,Home,,1,61.07%,$92.50,-7.50%,38.93%,$109.40,9.40%,1,5.45,9.41,0.62,35.45,1.35,3.72,7.2,3.96,8.08,0.56,33.15,0.77,2.87,7.93
2018-04-22,MIA,MIL,MIL,52.1%,Over 9.0 (+100),Over,9.0,3,34.95%,$71.60,-28.40%,54.56%,$121.90,21.90%,MIA +1.5 (-120),Away,1.5,3,65.63%,$120.30,20.30%,34.37%,$68.70,-31.30%,MIA +169,Away,,2,47.94%,$129.00,29.00%,52.06%,$81.10,-18.90%,1,5.19,9.45,0.61,35.21,1.16,3.82,7.34,5.13,8.89,0.62,33.19,1.17,3.95,6.57
2018-04-22,CIN,STL,STL,57.7%,Over 7.5 (-105),Over,7.5,3,35.99%,$67.30,-32.70%,64.01%,$125.00,25.00%,No Pick,No Pick,,No Pick,59.99%,$99.50,-0.50%,40.01%,$92.80,-7.20%,No Pick,No Pick,,No Pick,42.26%,$99.70,-0.30%,57.74%,$97.30,-2.70%,1,4.35,8.96,0.66,34.74,1.02,2.96,6.89,4.9,8.89,0.63,33.24,1.14,3.77,6.96
2018-04-22,SEA,TEX,SEA,56.4%,Over 10.5 (+118),Over,10.5,2,47.77%,$82.40,-17.60%,52.23%,$113.90,13.90%,SEA -1.5 (+130),Away,-1.5,1,44.43%,$102.20,2.20%,55.57%,$92.60,-7.40%,SEA -114,Away,,1,56.38%,$105.80,5.80%,43.62%,$89.00,-11.00%,1,5.94,9.63,0.67,35.74,1.19,3.44,6.23,4.96,9.03,0.73,33.99,1.07,2.85,6.44
2018-04-22,CHC,COL,CHC,53.4%,Over 10.5 (-115),Over,10.5,1,44.78%,$87.40,-12.60%,55.22%,$103.20,3.20%,No Pick,No Pick,,No Pick,41.36%,$97.20,-2.80%,58.64%,$96.50,-3.50%,CHC -110,Away,,1,53.43%,$102.00,2.00%,46.57%,$93.10,-6.90%,1,5.95,9.16,0.64,35.13,1.07,3.26,7.38,5.29,8.21,0.62,32.95,0.94,3.09,7.35
2018-04-22,BOS,OAK,OAK,52.6%,Over 8.5 (-104),Over,8.5,1,47.36%,$88.20,-11.80%,52.64%,$103.30,3.30%,OAK +1.5 (-135),Home,1.5,2,35.32%,$75.90,-24.10%,64.68%,$112.60,12.60%,OAK +115,Home,,2,47.42%,$85.40,-14.60%,52.58%,$113.00,13.00%,1,4.44,9.39,0.62,35.51,1.17,2.76,6.41,4.43,8.95,0.59,33.73,1.02,3.19,7.3
2018-04-22,SF,LAA,LAA,57.6%,Under 9.0 (-117),Under,9.0,1,50.74%,$105.40,5.40%,38.52%,$85.10,-14.90%,LAA -1.5 (+175),Home,-1.5,1,60.13%,$89.50,-10.50%,39.87%,$109.70,9.70%,LAA -113,Home,,1,42.39%,$86.10,-13.90%,57.61%,$108.60,8.60%,1,3.97,8.67,0.65,34.9,1.16,2.79,7.1,4.51,8.91,0.59,33.62,1.1,3.17,6.42
2018-04-22,SD,ARI,ARI,64.8%,Over 7.0 (-108),Over,7.0,3,32.75%,$70.10,-29.90%,55.68%,$121.30,21.30%,ARI -1.5 (+155),Home,-1.5,2,52.65%,$82.70,-17.30%,47.35%,$120.70,20.70%,ARI -142,Home,,2,35.23%,$81.70,-18.30%,64.77%,$110.40,10.40%,1,3.46,8.31,0.64,34.49,0.71,2.58,7.86,4.81,9.04,0.65,33.15,1.08,3.4,6.41
2018-04-22,WSH,LAD,LAD,62.8%,Under 8.0 (-103),Under,8.0,1,50.34%,$108.10,8.10%,41.46%,$83.80,-16.20%,WSH +1.5 (-120),Away,1.5,1,54.69%,$100.30,0.30%,45.31%,$90.60,-9.40%,WSH +184,Away,,1,37.16%,$105.50,5.50%,62.84%,$94.60,-5.40%,1,3.24,7.93,0.63,34.17,0.8,2.64,7.98,4.35,8.74,0.58,33.14,1.26,3.11,6.28
2018-04-23,ATL,CIN,ATL,50.1%,Over 8.5 (-122),Over,8.5,1,41.23%,$83.30,-16.70%,58.77%,$106.90,6.90%,CIN +1.5 (-148),Home,1.5,1,37.99%,$86.60,-13.40%,62.01%,$103.90,3.90%,CIN +107,Home,,1,50.12%,$93.00,-7.00%,49.88%,$103.30,3.30%,1,4.93,9.11,0.64,34.9,1.05,3.55,6.97,4.63,8.8,0.53,33.37,1.06,3.43,6.86
2018-04-23,CLE,BAL,CLE,60.4%,Over 7.5 (-124),Over,7.5,2,35.75%,$72.90,-27.10%,64.25%,$116.10,16.10%,BAL +1.5 (-102),Home,1.5,1,48.73%,$90.00,-10.00%,51.27%,$101.50,1.50%,BAL +160,Home,,1,60.44%,$96.00,-4.00%,39.56%,$102.90,2.90%,1,5.35,9.81,0.62,35.95,1.38,3.62,7.3,3.93,8.63,0.66,33.97,0.93,2.47,8.0
2018-04-23,MIN,NYY,NYY,63.3%,Over 8.5 (-122),Over,8.5,2,39.90%,$80.60,-19.40%,60.10%,$109.40,9.40%,MIN +1.5 (-107),Away,1.5,1,54.22%,$104.90,4.90%,45.78%,$86.30,-13.70%,MIN +190,Away,,1,36.71%,$106.50,6.50%,63.29%,$94.20,-5.80%,1,4.28,8.36,0.6,34.84,1.18,2.6,8.35,5.45,9.03,0.55,33.61,1.49,3.68,6.82
2018-04-23,OAK,TEX,OAK,50.7%,Over 10.0 (-115),Over,10.0,1,40.90%,$86.20,-13.80%,51.71%,$104.40,4.40%,TEX +1.5 (-143),Home,1.5,1,38.58%,$86.00,-14.00%,61.42%,$104.40,4.40%,TEX +108,Home,,1,50.70%,$93.70,-6.30%,49.30%,$102.50,2.50%,1,5.6,9.58,0.69,35.57,1.25,3.41,6.63,5.24,8.79,0.62,33.43,1.1,3.39,6.35
2018-04-23,LAA,HOU,HOU,58.1%,No Pick,No Pick,,No Pick,47.43%,$95.30,-4.70%,52.57%,$96.00,-4.00%,LAA +1.5 (-110),Away,1.5,2,59.59%,$113.80,13.80%,40.41%,$77.10,-22.90%,LAA +183,Away,,2,41.87%,$118.50,18.50%,58.13%,$87.80,-12.20%,1,4.13,8.46,0.57,34.84,0.99,2.64,8.48,4.72,8.89,0.56,33.43,1.19,3.1,6.87
2018-04-23,SEA,CHW,SEA,58.2%,No Pick,No Pick,,No Pick,49.50%,$92.50,-7.50%,50.50%,$98.60,-1.40%,No Pick,No Pick,,No Pick,46.37%,$95.10,-4.90%,53.63%,$96.50,-3.50%,No Pick,No Pick,,No Pick,58.21%,$97.80,-2.20%,41.79%,$99.00,-1.00%,1,5.52,9.59,0.62,35.39,1.35,3.96,6.74,4.34,8.65,0.62,33.45,0.95,2.64,6.27
2018-04-23,SD,COL,COL,54.8%,Under 11.5 (-104),Under,11.5,1,51.69%,$101.40,1.40%,48.31%,$90.00,-10.00%,SD +1.5 (-103),Away,1.5,3,62.94%,$124.00,24.00%,37.06%,$68.70,-31.30%,SD +176,Away,,2,45.18%,$124.70,24.70%,54.82%,$84.10,-15.90%,1,5.64,9.05,0.69,34.9,0.96,2.85,6.6,5.87,9.0,0.71,33.1,0.79,3.43,5.75
2018-04-23,MIA,LAD,LAD,60.0%,Over 8.0 (-102),Over,8.0,1,43.87%,$88.30,-11.70%,47.88%,$103.30,3.30%,MIA +1.5 (+105),Away,1.5,2,57.63%,$118.10,18.10%,42.37%,$76.30,-23.70%,MIA +232,Away,,2,39.96%,$132.70,32.70%,60.04%,$83.70,-16.30%,1,3.76,8.35,0.61,34.55,0.95,3.15,8.16,4.56,9.09,0.59,33.51,1.2,3.74,6.59
2018-04-23,WSH,SF,WSH,54.9%,Under 7.5 (+105),Under,7.5,1,49.76%,$102.00,2.00%,50.24%,$90.40,-9.60%,WSH -1.5 (+150),Away,-1.5,1,42.89%,$107.20,7.20%,57.11%,$90.70,-9.30%,WSH -109,Away,,1,54.91%,$105.30,5.30%,45.09%,$89.70,-10.30%,1,4.23,9.24,0.64,35.29,0.91,3.73,7.14,3.42,8.11,0.69,33.17,0.76,3.06,7.35
2018-04-24,SEA,CHW,SEA,53.4%,No Pick,No Pick,,No Pick,48.13%,$91.10,-8.90%,51.87%,$99.90,-0.10%,CHW +1.5 (-137),Home,1.5,1,41.33%,$89.70,-10.30%,58.67%,$101.50,1.50%,CHW +120,Home,,1,53.40%,$94.50,-5.50%,46.60%,$102.50,2.50%,1,5.33,9.59,0.65,35.67,1.28,3.35,6.5,4.68,8.93,0.71,33.92,1.12,2.74,6.59
2018-04-24,CHC,CLE,CLE,54.5%,Over 9.0 (-105),Over,9.0,1,41.50%,$87.00,-13.00%,47.63%,$104.30,4.30%,No Pick,No Pick,,No Pick,63.21%,$99.30,-0.70%,36.79%,$93.80,-6.20%,CHC +122,Away,,1,45.46%,$100.90,0.90%,54.54%,$95.90,-4.10%,1,4.67,9.29,0.67,35.28,1.16,2.62,7.19,4.87,8.66,0.68,32.95,0.99,4.04,6.71
2018-04-24,MIN,NYY,NYY,54.8%,Over 8.0 (-130),Over,8.0,2,33.57%,$76.40,-23.60%,58.69%,$112.50,12.50%,MIN +1.5 (-150),Away,1.5,1,62.98%,$105.00,5.00%,37.02%,$85.10,-14.90%,MIN +136,Away,,1,45.22%,$106.70,6.70%,54.78%,$92.30,-7.70%,1,4.67,8.92,0.55,35.01,1.1,2.9,7.41,4.89,8.91,0.56,33.44,1.11,3.27,6.8
2018-04-24,ATL,CIN,ATL,52.8%,Over 8.5 (-115),Over,8.5,2,41.65%,$81.30,-18.70%,58.35%,$109.10,9.10%,No Pick,No Pick,,No Pick,40.71%,$99.70,-0.30%,59.29%,$95.20,-4.80%,ATL -110,Away,,1,52.80%,$100.80,0.80%,47.20%,$94.40,-5.60%,1,5.05,9.21,0.62,35.15,1.25,3.73,6.93,4.47,9.06,0.59,33.74,0.92,3.21,6.58
2018-04-24,ARI,PHI,ARI,59.3%,Over 7.5 (-105),Over,7.5,3,36.54%,$68.30,-31.70%,63.46%,$123.90,23.90%,ARI +1.5 (-223),Away,1.5,3,75.60%,$109.50,9.50%,24.40%,$71.50,-28.50%,ARI -105,Away,,2,59.31%,$115.80,15.80%,40.69%,$79.40,-20.60%,1,5.24,9.33,0.63,35.3,1.25,3.59,7.38,3.95,7.86,0.64,32.91,0.91,3.44,8.49
2018-04-24,BOS,TOR,BOS,51.3%,Over 8.5 (-115),Over,8.5,1,43.15%,$84.20,-15.80%,56.85%,$106.30,6.30%,No Pick,No Pick,,No Pick,39.22%,$98.00,-2.00%,60.78%,$96.50,-3.50%,BOS -101,Away,,1,51.34%,$102.20,2.20%,48.66%,$93.30,-6.70%,1,4.89,9.19,0.62,35.37,1.12,3.04,7.68,4.46,8.91,0.67,33.87,0.98,2.52,7.38
2018-04-24,OAK,TEX,OAK,54.9%,Over 10.5 (-108),Over,10.5,1,47.70%,$90.30,-9.70%,52.30%,$100.70,0.70%,OAK +1.5 (-178),Away,1.5,3,71.95%,$112.40,12.40%,28.05%,$72.40,-27.60%,OAK +108,Away,,2,54.87%,$114.10,14.10%,45.13%,$83.40,-16.60%,1,5.86,9.96,0.67,36.02,1.3,3.43,6.5,5.05,9.13,0.67,34.07,1.0,2.84,6.01
2018-04-24,LAA,HOU,HOU,63.0%,Over 7.5 (-117),Over,7.5,2,40.68%,$80.20,-19.80%,59.32%,$110.00,10.00%,HOU -1.5 (+145),Home,-1.5,1,54.53%,$87.60,-12.40%,45.47%,$111.40,11.40%,HOU -139,Home,,2,37.01%,$84.80,-15.20%,62.99%,$108.30,8.30%,1,3.78,7.97,0.55,34.25,0.88,2.78,8.86,4.92,8.77,0.56,33.01,1.3,3.23,6.59
2018-04-24,MIL,KC,MIL,53.8%,Under 9.5 (+100),Under,9.5,1,51.02%,$102.00,2.00%,48.98%,$89.80,-10.20%,No Pick,No Pick,,No Pick,41.71%,$91.80,-8.20%,58.29%,$99.90,-0.10%,No Pick,No Pick,,No Pick,53.77%,$96.80,-3.20%,46.23%,$99.40,-0.60%,1,5.19,9.27,0.62,35.21,1.17,3.32,7.13,4.5,8.94,0.59,33.68,0.83,2.93,6.48
2018-04-24,NYM,STL,STL,64.2%,Over 8.0 (-114),Over,8.0,1,39.57%,$83.70,-16.30%,52.30%,$106.90,6.90%,STL -1.5 (+115),Home,-1.5,1,53.26%,$92.70,-7.30%,46.74%,$100.50,0.50%,No Pick,No Pick,,No Pick,35.81%,$96.70,-3.30%,64.19%,$99.90,-0.10%,1,3.77,8.49,0.58,34.64,0.87,2.67,8.48,5.05,9.13,0.56,33.24,1.18,3.72,6.77
2018-04-24,SD,COL,COL,63.0%,Over 10.0 (+101),Over,10.0,4,30.85%,$60.40,-39.60%,62.42%,$134.50,34.50%,No Pick,No Pick,,No Pick,54.49%,$94.00,-6.00%,45.51%,$99.20,-0.80%,COL -151,Home,,1,36.97%,$89.10,-10.90%,63.03%,$104.80,4.80%,1,5.47,9.02,0.72,34.78,0.93,2.92,6.6,6.61,9.22,0.67,33.28,1.09,3.55,6.22
2018-04-24,MIA,LAD,LAD,62.5%,Over 7.5 (-102),Over,7.5,2,41.38%,$76.50,-23.50%,58.62%,$116.10,16.10%,MIA +1.5 (+108),Away,1.5,2,55.06%,$114.50,14.50%,44.94%,$80.00,-20.00%,MIA +236,Away,,2,37.51%,$126.00,26.00%,62.49%,$86.70,-13.30%,1,3.77,8.59,0.64,34.87,1.07,2.66,8.29,4.85,9.13,0.57,33.31,1.11,4.35,6.37
2018-04-24,WSH,SF,WSH,57.4%,No Pick,No Pick,,No Pick,46.28%,$95.90,-4.10%,45.45%,$95.00,-5.00%,WSH -1.5 (+145),Away,-1.5,1,45.55%,$111.60,11.60%,54.45%,$87.40,-12.60%,WSH -108,Away,,2,57.44%,$110.60,10.60%,42.56%,$84.30,-15.70%,1,4.57,9.89,0.55,35.73,0.97,3.34,6.36,3.48,8.19,0.66,33.11,0.82,2.99,7.09
2018-04-25,SEA,CHW,CHW,50.5%,Under 9.5 (-104),Under,9.5,1,51.41%,$100.80,0.80%,48.59%,$90.50,-9.50%,CHW +1.5 (-129),Home,1.5,2,37.33%,$78.00,-22.00%,62.67%,$111.20,11.20%,CHW +126,Home,,2,49.46%,$85.80,-14.20%,50.54%,$114.20,14.20%,1,4.94,9.0,0.66,35.06,1.2,3.47,6.82,4.71,8.83,0.62,33.64,1.21,2.83,6.59
2018-04-25,LAA,HOU,HOU,60.8%,Over 8.5 (-105),Over,8.5,2,43.52%,$81.40,-18.60%,56.48%,$110.30,10.30%,LAA +1.5 (-110),Away,1.5,1,56.80%,$108.40,8.40%,43.20%,$82.50,-17.50%,LAA +187,Away,,1,39.17%,$112.40,12.40%,60.83%,$90.90,-9.10%,1,4.21,8.42,0.57,34.63,1.01,2.89,8.32,5.1,9.07,0.57,33.41,1.37,3.4,6.26
2018-04-25,SD,COL,COL,63.6%,Over 10.0 (+103),Over,10.0,3,36.71%,$71.70,-28.30%,56.10%,$122.70,22.70%,No Pick,No Pick,,No Pick,53.92%,$95.40,-4.60%,46.08%,$96.80,-3.20%,COL -162,Home,,1,36.43%,$91.80,-8.20%,63.57%,$102.80,2.80%,1,5.07,8.6,0.72,34.57,0.85,2.62,7.38,6.27,8.9,0.65,32.89,0.94,3.77,6.27
2018-04-25,WSH,SF,WSH,56.0%,Over 7.0 (+100),Over,7.0,1,40.90%,$85.40,-14.60%,46.93%,$106.90,6.90%,SF +1.5 (-115),Home,1.5,1,44.06%,$86.00,-14.00%,55.94%,$104.60,4.60%,SF +150,Home,,1,56.02%,$91.00,-9.00%,43.98%,$109.90,9.90%,1,4.11,8.9,0.58,34.94,1.03,3.04,7.27,3.17,7.67,0.63,32.7,0.81,2.71,8.11
2018-04-25,DET,PIT,PIT,57.2%,Over 7.5 (-105),Over,7.5,2,40.98%,$76.60,-23.40%,59.02%,$115.20,15.20%,DET +1.5 (-121),Away,1.5,2,60.55%,$110.60,10.60%,39.45%,$79.30,-20.70%,DET +185,Away,,2,42.80%,$122.00,22.00%,57.20%,$85.80,-14.20%,1,4.08,8.96,0.63,34.8,0.86,2.98,7.43,4.57,9.2,0.56,33.36,1.05,2.85,5.98
2018-04-25,MIN,NYY,NYY,63.9%,Over 9.0 (-113),Over,9.0,1,38.64%,$83.80,-16.20%,50.61%,$106.90,6.90%,No Pick,No Pick,,No Pick,53.58%,$96.80,-3.20%,46.42%,$94.70,-5.30%,NYY -171,Home,,1,36.11%,$94.30,-5.70%,63.89%,$101.30,1.30%,1,4.32,8.45,0.62,34.63,0.96,2.95,7.89,5.56,9.1,0.59,33.37,1.37,3.91,6.51
2018-04-25,ATL,CIN,CIN,50.8%,Over 9.5 (-109),Over,9.5,1,45.66%,$86.80,-13.20%,54.34%,$104.20,4.20%,CIN +1.5 (-160),Home,1.5,1,37.12%,$89.10,-10.90%,62.88%,$102.20,2.20%,CIN -101,Home,,1,49.25%,$94.40,-5.60%,50.75%,$101.00,1.00%,1,5.25,9.34,0.63,35.12,1.14,4.02,7.47,5.05,9.06,0.61,33.55,1.17,3.58,6.54
2018-04-25,ARI,PHI,ARI,55.7%,Over 7.0 (-116),Over,7.0,4,28.69%,$63.20,-36.80%,60.33%,$126.20,26.20%,ARI +1.5 (-225),Away,1.5,2,72.64%,$104.90,4.90%,27.36%,$80.70,-19.30%,ARI -102,Away,,2,55.68%,$110.30,10.30%,44.32%,$85.40,-14.60%,1,4.86,9.17,0.65,35.1,1.12,3.29,7.46,3.96,8.24,0.64,33.2,0.92,2.71,7.89
2018-04-25,TB,BAL,TB,53.3%,No Pick,No Pick,,No Pick,43.11%,$91.20,-8.80%,45.99%,$99.90,-0.10%,TB +1.5 (-197),Away,1.5,2,70.59%,$106.40,6.40%,29.41%,$80.00,-20.00%,TB +101,Away,,1,53.31%,$107.20,7.20%,46.69%,$88.70,-11.30%,1,5.0,9.86,0.6,36.0,1.27,2.97,6.12,4.35,8.66,0.7,33.63,1.17,3.28,6.93
2018-04-25,BOS,TOR,BOS,58.3%,Over 9.0 (-108),Over,9.0,1,39.75%,$84.40,-15.60%,49.44%,$106.80,6.80%,No Pick,No Pick,,No Pick,46.50%,$95.30,-4.70%,53.50%,$96.30,-3.70%,BOS -140,Away,,1,58.33%,$100.00,0.00%,41.67%,$95.80,-4.20%,1,5.46,9.56,0.57,35.28,1.14,3.93,6.65,4.28,8.37,0.7,33.34,0.92,2.93,7.79
2018-04-25,CHC,CLE,CLE,54.6%,Over 7.5 (+100),Over,7.5,2,40.89%,$75.00,-25.00%,59.11%,$118.20,18.20%,No Pick,No Pick,,No Pick,63.13%,$96.40,-3.60%,36.87%,$97.70,-2.30%,No Pick,No Pick,,No Pick,45.37%,$99.80,-0.20%,54.63%,$96.60,-3.40%,1,4.23,8.33,0.6,34.67,0.94,2.96,8.77,4.44,8.45,0.68,33.1,1.0,3.4,7.32
2018-04-25,MIA,LAD,LAD,66.8%,Over 7.0 (-121),Over,7.0,3,30.77%,$69.70,-30.30%,57.93%,$119.30,19.30%,MIA +1.5 (+145),Away,1.5,2,50.54%,$123.80,23.80%,49.46%,$79.40,-20.60%,MIA +330,Away,,2,33.25%,$143.00,43.00%,66.75%,$84.60,-15.40%,1,3.48,8.21,0.59,34.58,1.01,2.38,9.05,5.06,9.1,0.5,33.23,1.4,4.11,6.27
2018-04-25,OAK,TEX,OAK,50.1%,Over 9.5 (-103),Over,9.5,1,45.37%,$84.10,-15.90%,54.63%,$107.70,7.70%,OAK +1.5 (-205),Away,1.5,1,67.64%,$100.60,0.60%,32.36%,$89.00,-11.00%,No Pick,No Pick,,No Pick,50.06%,$98.70,-1.30%,49.94%,$96.60,-3.40%,1,5.31,9.62,0.69,35.45,1.07,3.51,6.73,5.02,9.21,0.69,33.82,1.0,2.89,5.92
